rule_name,table_name,severity,record_id,issue_description,recommended_action
Opportunity should have an account when available,sales_pipeline,Medium,H2IOHZ8R,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,I7MDOGGU,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,10IY4PV4,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,2JY9SQ2L,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,RACLHBXN,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,THKCN7HU,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,PD2198ZH,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,K72CEXGZ,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,5C8HCDXT,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,9FPDDSIJ,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,4RDJBBB6,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
